,COD,NOME,ÁREA,C.C,DATA,HORA
850,148.125192447938,,,6515,21/01/25,0 days 12:54:00
851,75.5944412932502,,,8103,22/01/25,0 days 12:54:59.996000
852,26.5418523620452,,,8115,23/01/25,0 days 12:56:59.997000
853,128.001053399238,,,8114,30/01/25,0 days 12:56:59.997000
854,151.479215622721,,,8115,31/01/25,0 days 12:58:00.002000
855,102.845879588364,,,8110,30/01/25,0 days 12:58:00.002000
856,62.5976014909651,,,8115,31/01/25,0 days 13:00:59.999000
857,70.9826594279232,,,8115,29/01/25,0 days 13:02:00.004000
858,119.196742565432,,,8115,30/01/25,0 days 13:02:00.004000
859,148.544445344786,,,6515,29/01/25,0 days 13:02:00.004000
860,183.342435783162,,,6515,31/01/25,0 days 13:02:00.004000
861,37.8616805769387,,,8114,31/01/25,0 days 13:03:00
862,65.1131188720525,,,8115,31/01/25,0 days 13:03:00
863,141.836398995219,,,8115,01/01/25,0 days 13:03:59.996000
864,76.0136941900981,,,8103,02/01/25,0 days 13:03:59.996000
865,13.0,,,8110,03/01/25,0 days 13:03:59.996000
866,156.090997488048,,,8114,04/01/25,0 days 13:03:59.996000
867,42.4734624422656,,,8115,05/01/25,0 days 13:05:59.997000
868,164.056802528158,,,8115,06/01/25,0 days 13:05:59.997000
869,96.1378332387975,,,8115,07/01/25,0 days 13:05:59.997000
870,131.355076574021,,,8115,08/01/25,0 days 13:07:59.998000
871,27.7996110525889,,,8115,09/01/25,0 days 13:07:59.998000
872,39.1194392674824,,,8115,10/01/25,0 days 13:07:59.998000
873,184.600194473705,,,8115,11/01/25,0 days 13:07:59.998000
874,158.606514869135,,,8115,12/01/25,0 days 13:09:00.003000
875,34.0884045053075,,,8121,13/01/25,0 days 13:09:00.003000
876,28.2188639494369,,,8115,14/01/25,0 days 13:09:00.003000
877,105.780649866299,,,8115,15/01/25,0 days 13:09:00.003000
878,31.1536342273722,,,8114,16/01/25,0 days 13:09:59.999000
879,103.265132485212,,,8110,17/01/25,0 days 13:11:00.004000
880,75.1751883964022,,,6910,18/01/25,0 days 13:11:00.004000
881,44.5697269265052,,,8115,19/01/25,0 days 13:12:00
882,96.5570861356454,,,8115,20/01/25,0 days 13:12:00
883,33.6691516084596,,,8115,21/01/25,0 days 13:12:00
884,34.5076574021554,,,8121,22/01/25,0 days 13:14:00.001000
885,96.9763390324933,,,8115,23/01/25,0 days 13:14:59.997000
886,82.3024876428166,,,8114,30/01/25,0 days 13:14:59.997000
887,94.4608216514059,,,6515,31/01/25,0 days 13:16:00.002000
888,126.743294708695,,,6911,30/01/25,0 days 13:18:00.003000
889,78.5292115711855,,,8115,31/01/25,0 days 13:18:59.999000
890,18.576047321935,,,8115,29/01/25,0 days 13:18:59.999000
891,82.7217405396646,,,8114,30/01/25,0 days 13:18:59.999000
892,65.5323717689004,,,8115,29/01/25,0 days 13:21:00
893,15.0,,,8110,31/01/25,0 days 13:23:00.001000
894,52.5355319666154,,,8115,31/01/25,0 days 13:23:00.001000
895,87.3335224049915,,,6910,31/01/25,0 days 13:25:00.002000
896,34.9269102990033,,,8121,01/01/25,0 days 13:25:59.998000
897,147.286686654242,,,8115,02/01/25,0 days 13:27:00.003000
898,131.774329470869,,,8115,03/01/25,0 days 13:27:00.003000
899,15.0,,,8110,04/01/25,0 days 13:27:59.999000
900,122.131512843368,,,8115,05/01/25,0 days 13:34:00.002000
901,6.0,,,6510,06/01/25,0 days 13:34:59.998000
902,6.0,,,6510,07/01/25,0 days 13:36:59.999000
903,28.6381168462848,,,8115,08/01/25,0 days 13:38:00.004000
904,10.0,,,8115,09/01/25,0 days 13:39:59.996000
905,112.907949112714,,,8114,10/01/25,0 days 13:41:59.997000
906,54.212543554007,,,8114,11/01/25,0 days 13:47:00.004000
907,122.550765740215,,,8115,12/01/25,0 days 13:52:59.998000
908,101.168868000972,,,6914,13/01/25,0 days 13:52:59.998000
909,11.0,,,6515,14/01/25,0 days 13:52:59.998000
910,161.541285147071,,,6914,15/01/25,0 days 13:54:00.003000
911,121.71225994652,,,8115,16/01/25,0 days 13:56:00.004000
912,101.58812089782,,,6914,17/01/25,0 days 13:57:00
913,167.830078599789,,,8115,18/01/25,0 days 14:05:00.004000
914,51.2777732760716,,,8115,19/01/25,0 days 14:06:59.996000
915,164.476055425006,,,8115,20/01/25,0 days 14:10:00.002000
916,161.960538043919,,,6914,21/01/25,0 days 14:21:00.003000
917,102.007373794668,,,6914,22/01/25,0 days 14:24:00
918,147.70593955109,,,8115,23/01/25,0 days 14:26:00.001000
919,113.327202009562,,,8114,30/01/25,0 days 14:30:59.999000
920,140.159387407827,,,6914,31/01/25,0 days 14:33:59.996000
921,113.746454906409,,,8114,30/01/25,0 days 14:35:00.001000
922,140.578640304675,,,6914,31/01/25,0 days 14:41:00.004000
923,140.997893201523,,,6914,29/01/25,0 days 14:51:00
924,43.7312211328094,,,8115,30/01/25,0 days 10:43:00.002000
925,89.8490397860789,,,8115,29/01/25,0 days 10:43:00.002000
926,18.9953002187829,,,8115,31/01/25,0 days 10:43:00.002000
927,95.7185803419496,,,8115,31/01/25,0 days 10:43:59.998000
928,40.796450854874,,,8115,31/01/25,0 days 10:43:59.998000
929,134.709099748805,,,8115,01/01/25,0 days 10:43:59.998000
930,41.2157037517219,,,8115,02/01/25,0 days 10:45:00.003000
931,90.2682926829268,,,8115,03/01/25,0 days 10:45:00.003000
932,90.6875455797747,,,8115,04/01/25,0 days 10:45:00.003000
933,41.6349566485698,,,8115,05/01/25,0 days 10:45:59.999000
934,19.4145531156308,,,8115,06/01/25,0 days 10:45:59.999000
935,135.128352645653,,,8115,07/01/25,0 days 10:45:59.999000
936,112.069443319018,,,6915,08/01/25,0 days 10:50:59.997000
937,19.8338060124787,,,8115,09/01/25,0 days 10:52:59.998000
938,85.237257920752,,,8114,10/01/25,0 days 10:56:00.004000
939,128.420306296086,,,8115,11/01/25,0 days 10:59:00.001000
940,31.5728871242201,,,8114,12/01/25,0 days 10:59:59.997000
941,97.3955919293412,,,8115,13/01/25,0 days 11:01:59.998000
942,61.7590956972693,,,8115,14/01/25,0 days 11:01:59.998000
943,128.839559192934,,,8115,15/01/25,0 days 11:01:59.998000
944,132.193582367717,,,8115,16/01/25,0 days 11:05:00.004000
945,170.764848877725,,,8515,17/01/25,0 days 11:05:00.004000
946,171.184101774572,,,8515,18/01/25,0 days 11:05:00.004000
947,172.022607568268,,,6914,19/01/25,0 days 11:06:00
948,30.3151284336764,,,8103,20/01/25,0 days 11:06:59.996000
949,169.507090187181,,,8115,21/01/25,0 days 11:06:59.996000
950,135.547605542501,,,8103,22/01/25,0 days 11:06:59.996000
951,42.8927153391135,,,8121,23/01/25,0 days 11:08:59.997000
952,168.249331496637,,,8515,30/01/25,0 days 11:08:59.997000
953,112.488696215866,,,6915,31/01/25,0 days 11:08:59.997000
954,172.441860465116,,,6914,30/01/25,0 days 11:08:59.997000
955,143.513410582611,,,6915,31/01/25,0 days 11:10:00.002000
956,49.1815087918321,,,8121,29/01/25,0 days 11:10:59.998000
957,97.8148448261891,,,8115,30/01/25,0 days 11:12:00.003000
958,17.0,,,8121,29/01/25,0 days 11:12:00.003000
959,1.0,,,8121,31/01/25,0 days 11:12:59.999000
960,129.258812089782,,,8115,31/01/25,0 days 11:12:59.999000
961,142.255651892067,,,8121,31/01/25,0 days 11:12:59.999000
962,62.1783485941172,,,8115,01/01/25,0 days 11:14:00.004000
963,16.0,,,8115,02/01/25,0 days 11:15:59.996000
964,191.72749372012,,,8114,03/01/25,0 days 11:17:59.997000
965,2.0,,,8114,04/01/25,0 days 11:17:59.997000
966,44.1504740296573,,,8115,05/01/25,0 days 11:19:59.998000
967,85.6565108175999,,,8114,06/01/25,0 days 11:19:59.998000
968,83.9794992302083,,,6914,07/01/25,0 days 11:19:59.998000
969,17.0,,,8121,08/01/25,0 days 11:21:00.003000
970,16.0,,,8115,09/01/25,0 days 11:21:00.003000
971,16.0,,,8115,10/01/25,0 days 11:21:00.003000
972,186.277206061097,,,8121,11/01/25,0 days 11:21:00.003000
973,186.696458957945,,,8121,12/01/25,0 days 11:21:59.999000
974,86.0757637144478,,,8114,13/01/25,0 days 11:21:59.999000
975,89.0105339923831,,,8121,14/01/25,0 days 11:24:00
976,2.0,,,8114,15/01/25,0 days 11:24:59.996000
977,86.4950166112957,,,6910,16/01/25,0 days 11:26:00.001000
978,17.0,,,8121,17/01/25,0 days 11:26:59.997000
979,84.3987521270562,,,6914,18/01/25,0 days 11:26:59.997000
980,89.429786889231,,,8121,19/01/25,0 days 11:28:00.002000
981,98.234097723037,,,8115,20/01/25,0 days 11:28:59.998000
982,98.6533506198849,,,8115,21/01/25,0 days 11:28:59.998000
983,83.1409934365125,,,8121,22/01/25,0 days 11:30:59.999000
984,80.2062231585771,,,8110,23/01/25,0 days 11:30:59.999000
985,29.0573697431327,,,8110,30/01/25,0 days 11:30:59.999000
986,31.992140021068,,,8114,31/01/25,0 days 11:32:00.004000
987,94.8800745482538,,,8121,30/01/25,0 days 11:32:00.004000
988,57.9858196256381,,,8115,31/01/25,0 days 11:32:00.004000
989,120.873754152824,,,8114,29/01/25,0 days 11:33:00
990,29.4766226399806,,,8110,30/01/25,0 days 11:33:00
991,91.1067984766227,,,8114,29/01/25,0 days 11:33:59.996000
992,168.668584393485,,,8515,31/01/25,0 days 11:35:00.001000
993,95.2993274451017,,,8121,31/01/25,0 days 11:35:59.997000
994,83.5602463333604,,,8121,31/01/25,0 days 11:37:00.002000
995,157.76800907544,,,8115,01/01/25,0 days 11:37:00.002000
996,92.3645571671664,,,8121,02/01/25,0 days 11:37:00.002000
997,23.187829187262,,,8115,03/01/25,0 days 11:37:00.002000
998,84.8180050239041,,,6914,04/01/25,0 days 11:37:00.002000
999,143.932663479459,,,6915,05/01/25,0 days 11:37:00.002000
1000,92.7838100640143,,,8121,06/01/25,0 days 11:37:59.998000
1001,104.942144072603,,,8115,07/01/25,0 days 11:39:00.003000
1002,64.2746130783567,,,8115,08/01/25,0 days 11:39:59.999000
1003,44.9889798233531,,,8115,09/01/25,0 days 11:39:59.999000
1004,172.861113361964,,,6914,10/01/25,0 days 11:39:59.999000
1005,86.9142695081436,,,6910,11/01/25,0 days 11:39:59.999000
1006,2.0,,,8114,12/01/25,0 days 11:41:00.004000
1007,125.904788914999,,,6911,13/01/25,0 days 11:41:00.004000
1008,105.361396969451,,,8115,14/01/25,0 days 11:42:00
1009,32.8306458147638,,,6914,15/01/25,0 days 11:42:00
1010,80.625476055425,,,8110,16/01/25,0 days 11:42:59.996000
1011,26.9611052588931,,,8106,17/01/25,0 days 11:42:59.996000
1012,71.4019123247711,,,8114,18/01/25,0 days 11:44:00.001000
1013,24.8648407746536,,,8115,19/01/25,0 days 11:44:59.997000
1014,144.351916376307,,,6915,20/01/25,0 days 11:44:59.997000
1015,181.246171298922,,,8121,21/01/25,0 days 11:46:00.002000
1016,1.0,,,8121,22/01/25,0 days 11:46:59.998000
1017,156.510250384896,,,8114,23/01/25,0 days 11:46:59.998000
1018,169.087837290333,,,8515,30/01/25,0 days 11:46:59.998000
1019,50.4392674823758,,,8115,31/01/25,0 days 11:48:00.003000
1020,158.187261972287,,,8115,30/01/25,0 days 11:48:00.003000
1021,177.892148124139,,,8121,31/01/25,0 days 11:48:00.003000
1022,175.795883639899,,,8115,29/01/25,0 days 11:48:59.999000
1023,23.6070820841099,,,8115,30/01/25,0 days 11:48:59.999000
1024,81.8832347459687,,,8114,29/01/25,0 days 11:48:59.999000
1025,181.66542419577,,,8121,31/01/25,0 days 11:48:59.999000
1026,142.674904788915,,,8121,31/01/25,0 days 11:48:59.999000
1027,137.224617129892,,,8121,31/01/25,0 days 11:48:59.999000
1028,54.6317964508549,,,6515,01/01/25,0 days 11:48:59.999000
1029,122.970018637063,,,6521,02/01/25,0 days 11:48:59.999000
1030,176.215136536747,,,8115,03/01/25,0 days 11:50:00.004000
1031,178.311401020987,,,8121,04/01/25,0 days 11:50:00.004000
1032,130.516570780326,,,8115,05/01/25,0 days 11:50:00.004000
1033,182.084677092618,,,8121,06/01/25,0 days 11:50:00.004000
1034,137.64387002674,,,8121,07/01/25,0 days 11:50:00.004000
1035,138.063122923588,,,8121,08/01/25,0 days 11:50:00.004000
1036,126.324041811847,,,6911,09/01/25,0 days 11:50:00.004000
1037,123.389271533911,,,6521,10/01/25,0 days 11:50:00.004000
1038,81.0447289522729,,,8115,11/01/25,0 days 11:51:00
1039,166.991572806093,,,8115,12/01/25,0 days 11:51:00
1040,179.569159711531,,,8115,13/01/25,0 days 11:51:00
1041,109.973178834778,,,8515,14/01/25,0 days 11:51:00
1042,55.0510493477028,,,6515,15/01/25,0 days 11:51:00
1043,51.6970261729195,,,6510,16/01/25,0 days 11:51:00
1044,81.4639818491208,,,8115,17/01/25,0 days 11:51:59.996000
1045,153.156227210113,,,8103,18/01/25,0 days 11:51:59.996000
1046,99.9111093104287,,,6911,19/01/25,0 days 11:51:59.996000
1047,179.988412608378,,,8115,20/01/25,0 days 11:53:00.001000
1048,151.898468519569,,,8111,21/01/25,0 days 11:53:00.001000
1049,117.100478081193,,,8111,22/01/25,0 days 11:53:00.001000
1050,117.519730978041,,,8111,23/01/25,0 days 11:53:00.001000
1051,162.379790940766,,,8111,30/01/25,0 days 11:53:00.001000
1052,59.2435783161818,,,6911,31/01/25,0 days 11:53:00.001000
1053,59.6628312130298,,,6911,30/01/25,0 days 11:53:00.001000
1054,76.432947086946,,,6911,31/01/25,0 days 11:53:00.001000
1055,100.330362207277,,,6911,29/01/25,0 days 11:53:00.001000
1056,153.994733003808,,,8111,30/01/25,0 days 11:53:59.997000
1057,176.634389433595,,,8115,29/01/25,0 days 11:53:59.997000
1058,152.317721416417,,,8111,31/01/25,0 days 11:53:59.997000
1059,156.929503281744,,,8114,31/01/25,0 days 11:53:59.997000
1060,178.730653917835,,,8121,31/01/25,0 days 11:53:59.997000
1061,179.149906814683,,,8121,01/01/25,0 days 11:53:59.997000
1062,71.821165221619,,,8114,02/01/25,0 days 11:53:59.997000
1063,63.016854387813,,,6910,03/01/25,0 days 11:53:59.997000
1064,167.410825702941,,,8115,04/01/25,0 days 11:55:00.002000
1065,152.736974313265,,,8111,05/01/25,0 days 11:55:00.002000
1066,182.503929989466,,,8121,06/01/25,0 days 11:55:00.002000
1067,60.0820841098777,,,6911,07/01/25,0 days 11:55:00.002000
1068,76.8521999837939,,,6911,08/01/25,0 days 11:55:00.002000
1069,77.2714528806418,,,6911,09/01/25,0 days 11:55:00.002000
1070,111.65019042217,,,6911,10/01/25,0 days 11:55:00.002000
1071,100.749615104124,,,6911,11/01/25,0 days 11:55:00.002000
1072,52.9547848634633,,,8103,12/01/25,0 days 11:55:59.998000
1073,188.373470545337,,,8114,13/01/25,0 days 11:55:59.998000
1074,188.792723442185,,,8114,14/01/25,0 days 11:55:59.998000
1075,162.799043837614,,,8111,15/01/25,0 days 11:55:59.998000
1076,173.280366258812,,,8114,16/01/25,0 days 11:55:59.998000
1077,171.60335467142,,,8515,17/01/25,0 days 11:55:59.998000
1078,87.7527753018394,,,8103,18/01/25,0 days 11:55:59.998000
1079,134.289846851957,,,6515,19/01/25,0 days 11:55:59.998000
1080,180.407665505226,,,8115,20/01/25,0 days 11:57:00.003000
1081,160.283526456527,,,8114,21/01/25,0 days 11:57:00.003000
1082,3.0,,,8103,22/01/25,0 days 11:57:00.003000
1083,3.0,,,8103,23/01/25,0 days 11:57:00.003000
1084,3.0,,,8103,30/01/25,0 days 11:57:00.003000
1085,14.0,,,8103,31/01/25,0 days 11:57:00.003000
1086,14.0,,,8103,30/01/25,0 days 11:57:00.003000
1087,14.0,,,8103,31/01/25,0 days 11:57:00.003000
1088,53.3740377603112,,,8103,29/01/25,0 days 11:57:00.003000
1089,27.380358155741,,,8106,30/01/25,0 days 11:57:00.003000
1090,47.0852443075926,,,8103,29/01/25,0 days 11:57:00.003000
1091,47.5044972044405,,,8103,31/01/25,0 days 11:57:00.003000
1092,47.9237501012884,,,8103,31/01/25,0 days 11:57:00.003000
1093,72.2404181184669,,,8114,31/01/25,0 days 11:57:00.003000
1094,88.1720281986873,,,8103,01/01/25,0 days 11:57:00.003000
1095,88.5912810955352,,,8103,02/01/25,0 days 11:57:00.003000
1096,169.926343084029,,,8115,03/01/25,0 days 11:57:59.999000
1097,24.0263349809578,,,8115,04/01/25,0 days 11:57:59.999000
1098,53.7932906571591,,,8103,05/01/25,0 days 11:57:59.999000
1099,143.094157685763,,,8121,06/01/25,0 days 11:57:59.999000
1100,135.966858439348,,,8103,07/01/25,0 days 11:57:59.999000
1101,136.386111336196,,,8103,08/01/25,0 days 11:57:59.999000
1102,39.5386921643303,,,8103,09/01/25,0 days 11:57:59.999000
1103,123.808524430759,,,6521,10/01/25,0 days 11:59:00.004000
1104,124.227777327607,,,6521,11/01/25,0 days 11:59:00.004000
1105,170.345595980877,,,8115,12/01/25,0 days 12:00:00
1106,49.60076168868,,,8121,13/01/25,0 days 12:00:00
1107,139.320881614132,,,8110,14/01/25,0 days 12:00:00
1108,159.025767765983,,,8103,15/01/25,0 days 12:00:00
1109,13.0,,,8110,16/01/25,0 days 12:00:00
1110,138.901628717284,,,6510,17/01/25,0 days 12:00:00
1111,91.5260513734706,,,8103,18/01/25,0 days 12:00:59.996000
1112,91.9453042703185,,,8103,19/01/25,0 days 12:00:59.996000
1113,39.9579450611782,,,8103,20/01/25,0 days 12:00:59.996000
1114,40.3771979580261,,,8103,21/01/25,0 days 12:00:59.996000
1115,77.6907057774897,,,6510,22/01/25,0 days 12:00:59.996000
1116,36.1846689895471,,,8103,23/01/25,0 days 12:02:00.001000
1117,189.211976339032,,,8114,30/01/25,0 days 12:02:00.001000
1118,107.457661453691,,,8106,31/01/25,0 days 12:02:59.997000
1119,67.2093833562921,,,8115,30/01/25,0 days 12:02:59.997000
1120,102.426626691516,,,8110,31/01/25,0 days 12:02:59.997000
1121,139.74013451098,,,8110,29/01/25,0 days 12:02:59.997000
1122,159.445020662831,,,8103,30/01/25,0 days 12:02:59.997000
1123,52.1162790697675,,,6510,29/01/25,0 days 12:02:59.997000
1124,74.7559354995543,,,6910,31/01/25,0 days 12:02:59.997000
1125,153.57548010696,,,8103,31/01/25,0 days 12:04:00.002000
1126,165.73381411555,,,8106,31/01/25,0 days 12:04:00.002000
1127,107.876914350539,,,8106,01/01/25,0 days 12:04:00.002000
1128,22.3493233935662,,,8106,02/01/25,0 days 12:04:00.002000
1129,110.811684628474,,,8106,03/01/25,0 days 12:04:00.002000
1130,25.2840936715015,,,8115,04/01/25,0 days 12:04:00.002000
1131,60.5013370067256,,,8111,05/01/25,0 days 12:04:00.002000
1132,144.771169273154,,,8115,06/01/25,0 days 12:04:00.002000
1133,192.985252410664,,,8121,07/01/25,0 days 12:04:00.002000
1134,21.0915647030225,,,8106,08/01/25,0 days 12:04:00.002000
1135,68.0478891499879,,,8115,09/01/25,0 days 12:04:00.002000
1136,35.3461631958512,,,8106,10/01/25,0 days 12:04:00.002000
1137,63.4361072846609,,,6910,11/01/25,0 days 12:04:00.002000
1138,154.413985900656,,,8111,12/01/25,0 days 12:04:59.998000
1139,7.0,,,8121,13/01/25,0 days 12:04:59.998000
1140,93.2030629608622,,,8103,14/01/25,0 days 12:04:59.998000
1141,78.9484644680334,,,8110,15/01/25,0 days 12:04:59.998000
1142,35.7654160926991,,,8106,16/01/25,0 days 12:04:59.998000
1143,108.715420144235,,,6914,17/01/25,0 days 12:04:59.998000
1144,160.702779353375,,,8114,18/01/25,0 days 12:06:00.003000
1145,36.603921886395,,,8103,19/01/25,0 days 12:06:00.003000
1146,108.296167247387,,,8106,20/01/25,0 days 12:06:00.003000
1147,22.7685762904141,,,8106,21/01/25,0 days 12:06:00.003000
1148,163.218296734462,,,8111,22/01/25,0 days 12:06:00.003000
1149,159.864273559679,,,8103,23/01/25,0 days 12:06:00.003000
1150,12.0,,,8110,30/01/25,0 days 12:06:00.003000
1151,21.5108175998704,,,8106,31/01/25,0 days 12:06:00.003000
1152,69.3056478405316,,,8114,30/01/25,0 days 12:06:00.003000
1153,79.3677173648813,,,8110,31/01/25,0 days 12:06:00.003000
1154,109.134673041082,,,6914,29/01/25,0 days 12:06:00.003000
1155,78.1099586743376,,,6510,30/01/25,0 days 12:06:00.003000
1156,99.0726035167329,,,8115,29/01/25,0 days 12:06:59.999000
1157,166.153067012398,,,8106,31/01/25,0 days 12:06:59.999000
1158,110.392431731626,,,8515,31/01/25,0 days 12:06:59.999000
1159,111.230937525322,,,8106,31/01/25,0 days 12:06:59.999000
1160,55.4703022445507,,,6515,01/01/25,0 days 12:06:59.999000
1161,93.6223158577101,,,8103,02/01/25,0 days 12:08:00.004000
1162,163.63754963131,,,8115,03/01/25,0 days 12:08:00.004000
1163,115.842719390649,,,6515,04/01/25,0 days 12:08:00.004000
1164,109.55392593793,,,6914,05/01/25,0 days 12:08:00.004000
1165,45.408232720201,,,8115,06/01/25,0 days 12:09:00
1166,10.0,,,8115,07/01/25,0 days 12:09:00
1167,60.9205899035735,,,8111,08/01/25,0 days 12:09:00
1168,145.190422170002,,,8115,09/01/25,0 days 12:09:00
1169,68.4671420468358,,,8115,10/01/25,0 days 12:09:00
1170,150.221456932177,,,8103,11/01/25,0 days 12:09:59.996000
1171,106.199902763147,,,8103,12/01/25,0 days 12:09:59.996000
1172,119.61599546228,,,8103,13/01/25,0 days 12:11:00.001000
1173,65.9516246657483,,,8114,14/01/25,0 days 12:11:00.001000
1174,106.619155659995,,,8103,15/01/25,0 days 12:11:59.997000
1175,120.035248359128,,,8103,16/01/25,0 days 12:11:59.997000
1176,190.888987926424,,,8103,17/01/25,0 days 12:11:59.997000
1177,5.0,,,8103,18/01/25,0 days 12:11:59.997000
1178,150.640709829025,,,8103,19/01/25,0 days 12:11:59.997000
1179,192.146746616968,,,8114,20/01/25,0 days 12:13:00.002000
1180,148.963698241633,,,8115,21/01/25,0 days 12:13:00.002000
1181,50.0200145855279,,,8121,22/01/25,0 days 12:13:00.002000
1182,173.69961915566,,,8114,23/01/25,0 days 12:13:00.002000
1183,55.8895551413986,,,6914,30/01/25,0 days 12:13:00.002000
1184,99.4918564135808,,,8115,31/01/25,0 days 12:13:59.998000
1185,7.0,,,8121,30/01/25,0 days 12:13:59.998000
1186,8.0,,,8515,31/01/25,0 days 12:13:59.998000
1187,124.647030224455,,,8115,29/01/25,0 days 12:13:59.998000
1188,155.252491694352,,,8114,30/01/25,0 days 12:13:59.998000
1189,120.454501255976,,,8103,29/01/25,0 days 12:15:00.003000
1190,5.0,,,8103,31/01/25,0 days 12:15:00.003000
1191,154.833238797504,,,8111,31/01/25,0 days 12:15:59.999000
1192,191.308240823272,,,8103,31/01/25,0 days 12:15:59.999000
1193,117.938983874888,,,8111,01/01/25,0 days 12:15:59.999000
1194,125.066283121303,,,8115,02/01/25,0 days 12:15:59.999000
1195,63.8553601815088,,,6910,03/01/25,0 days 12:15:59.999000
1196,103.68438538206,,,8115,04/01/25,0 days 12:17:00.004000
1197,45.8274856170489,,,8115,05/01/25,0 days 12:17:00.004000
1198,157.348756178592,,,8114,06/01/25,0 days 12:17:00.004000
1199,138.482375820436,,,8121,07/01/25,0 days 12:17:00.004000
1200,107.038408556843,,,8103,08/01/25,0 days 12:18:00
1201,190.050482132728,,,8121,09/01/25,0 days 12:18:00
1202,94.041568754558,,,8103,10/01/25,0 days 12:18:00
1203,149.382951138481,,,8115,11/01/25,0 days 12:18:00
1204,66.3708775625962,,,8114,12/01/25,0 days 12:18:00
1205,61.3398428004214,,,8111,13/01/25,0 days 12:18:00
1206,79.7869702617292,,,8110,14/01/25,0 days 12:18:00
1207,68.8863949436837,,,8115,15/01/25,0 days 12:18:00
1208,21.9300704967183,,,8115,16/01/25,0 days 12:18:59.996000
1209,12.0,,,8110,17/01/25,0 days 12:18:59.996000
1210,174.118872052508,,,8114,18/01/25,0 days 12:18:59.996000
1211,155.6717445912,,,8114,19/01/25,0 days 12:18:59.996000
1212,46.2467385138968,,,8115,20/01/25,0 days 12:18:59.996000
1213,10.0,,,8115,21/01/25,0 days 12:20:00.001000
1214,114.165707803257,,,8121,22/01/25,0 days 12:20:00.001000
1215,164.895308321854,,,6910,23/01/25,0 days 12:20:00.001000
1216,136.805364233044,,,8103,30/01/25,0 days 12:20:59.997000
1217,187.115711854793,,,6915,31/01/25,0 days 12:20:59.997000
1218,11.0,,,6515,30/01/25,0 days 12:22:00.002000
1219,129.67806498663,,,8115,31/01/25,0 days 12:22:59.998000
1220,161.122032250223,,,8114,29/01/25,0 days 12:22:59.998000
1221,189.63122923588,,,8114,30/01/25,0 days 12:22:59.998000
1222,32.4113929179159,,,8114,29/01/25,0 days 12:24:00.003000
1223,66.7901304594441,,,8114,31/01/25,0 days 12:24:00.003000
1224,13.0,,,8110,31/01/25,0 days 12:24:00.003000
1225,56.3088080382465,,,6914,31/01/25,0 days 12:24:00.003000
1226,26.1225994651973,,,8115,01/01/25,0 days 12:24:59.999000
1227,73.4981768090106,,,8115,02/01/25,0 days 12:24:59.999000
1228,69.7249007373795,,,8114,03/01/25,0 days 12:24:59.999000
1229,146.028927963698,,,8121,04/01/25,0 days 12:26:00.004000
1230,73.9174297058585,,,8115,05/01/25,0 days 12:26:00.004000
1231,9.0,,,8115,06/01/25,0 days 12:26:00.004000
1232,165.314561218702,,,6910,07/01/25,0 days 12:26:00.004000
1233,185.019447370553,,,8115,08/01/25,0 days 12:27:00
1234,146.448180860546,,,8121,09/01/25,0 days 12:27:00
1235,74.3366826027064,,,8115,10/01/25,0 days 12:27:00
1236,9.0,,,8115,11/01/25,0 days 12:27:00
1237,130.097317883478,,,8115,12/01/25,0 days 12:27:59.996000
1238,185.438700267401,,,8115,13/01/25,0 days 12:27:59.996000
1239,166.572319909246,,,8115,14/01/25,0 days 12:27:59.996000
1240,127.162547605542,,,8114,15/01/25,0 days 12:27:59.996000
1241,146.867433757394,,,8121,16/01/25,0 days 12:27:59.996000
1242,149.802204035329,,,8115,17/01/25,0 days 12:27:59.996000
1243,174.538124949356,,,8114,18/01/25,0 days 12:27:59.996000
1244,4.0,,,8114,19/01/25,0 days 12:29:00.001000
1245,38.2809334737866,,,8115,20/01/25,0 days 12:29:00.001000
1246,29.8958755368285,,,8110,21/01/25,0 days 12:29:00.001000
1247,151.059962725873,,,8103,22/01/25,0 days 12:29:00.001000
1248,4.0,,,8114,23/01/25,0 days 12:29:59.997000
1249,185.857953164249,,,8115,30/01/25,0 days 12:29:59.997000
1250,174.957377846204,,,8114,31/01/25,0 days 12:29:59.997000
1251,33.2498987116117,,,8115,30/01/25,0 days 12:31:00.002000
1252,183.76168868001,,,8115,31/01/25,0 days 12:31:00.002000
1253,72.6596710153148,,,8115,29/01/25,0 days 12:31:00.002000
1254,193.404505307511,,,8121,30/01/25,0 days 12:31:00.002000
1255,190.469735029576,,,8121,29/01/25,0 days 12:31:59.998000
1256,70.1441536342274,,,8115,31/01/25,0 days 12:31:59.998000
1257,114.584960700105,,,8121,31/01/25,0 days 12:31:59.998000
1258,50.8585203792237,,,8115,31/01/25,0 days 12:33:00.003000
1259,115.004213596953,,,8115,01/01/25,0 days 12:33:00.003000
1260,67.62863625314,,,8115,02/01/25,0 days 12:33:00.003000
1261,133.032088161413,,,8115,03/01/25,0 days 12:33:00.003000
1262,125.485536018151,,,8115,04/01/25,0 days 12:33:00.003000
1263,133.451341058261,,,8115,05/01/25,0 days 12:33:59.999000
1264,133.870593955109,,,8115,06/01/25,0 days 12:33:59.999000
1265,3.0,,,8115,07/01/25,0 days 12:33:59.999000
1266,193.823758204359,,,8121,08/01/25,0 days 12:33:59.999000
1267,57.1473138319423,,,8115,09/01/25,0 days 12:35:00.004000
